CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
430449.0,40.0,Male,23.0,12.0,1.0,12.0,Standard,Quarterly,981.85,7.0,0.0
379031.0,31.0,Female,33.0,5.0,3.0,4.0,Standard,Quarterly,849.06,13.0,0.0
329761.0,48.0,Male,14.0,13.0,0.0,9.0,Basic,Annual,653.59,16.0,0.0
37809.0,38.0,Male,30.0,22.0,8.0,22.0,Premium,Quarterly,660.0,17.0,1.0
302823.0,46.0,Male,6.0,22.0,2.0,7.0,Standard,Annual,841.11,22.0,0.0
414124.0,45.0,Female,17.0,27.0,3.0,15.0,Premium,Annual,821.83,4.0,0.0
373129.0,43.0,Male,33.0,26.0,3.0,15.0,Standard,Annual,524.35,20.0,0.0
347537.0,47.0,Male,43.0,27.0,2.0,13.0,Basic,Quarterly,951.71,8.0,0.0
302895.0,43.0,Female,58.0,5.0,0.0,15.0,Standard,Annual,793.32,3.0,0.0
288248.0,50.0,Male,24.0,20.0,5.0,17.0,Standard,Annual,509.88,11.0,0.0
177793.0,27.0,Female,55.0,27.0,4.0,9.0,Premium,Monthly,406.0,26.0,1.0
304415.0,42.0,Female,52.0,7.0,2.0,4.0,Premium,Annual,626.87,4.0,0.0
216579.0,42.0,Female,23.0,2.0,10.0,6.0,Standard,Annual,532.82,11.0,1.0
335016.0,45.0,Male,25.0,12.0,3.0,20.0,Standard,Annual,587.25,21.0,0.0
138214.0,41.0,Male,47.0,22.0,1.0,9.0,Premium,Annual,488.0,21.0,1.0
273260.0,32.0,Female,57.0,7.0,2.0,19.0,Basic,Quarterly,639.82,2.0,0.0
405458.0,27.0,Female,40.0,30.0,1.0,11.0,Basic,Annual,962.44,9.0,0.0
129401.0,56.0,Female,32.0,3.0,7.0,18.0,Basic,Annual,223.0,9.0,1.0
366517.0,49.0,Male,49.0,18.0,4.0,10.0,Basic,Quarterly,783.48,20.0,0.0
122703.0,64.0,Male,59.0,22.0,5.0,17.0,Standard,Monthly,778.0,28.0,1.0
259153.0,18.0,Female,31.0,27.0,4.0,2.0,Premium,Annual,710.36,14.0,1.0
125594.0,47.0,Female,18.0,26.0,1.0,29.0,Premium,Quarterly,361.0,27.0,1.0
37278.0,27.0,Female,56.0,13.0,6.0,20.0,Basic,Monthly,728.0,29.0,1.0
443559.0,34.0,Male,29.0,27.0,0.0,16.0,Standard,Annual,652.0,7.0,0.0
238197.0,18.0,Male,8.0,8.0,0.0,11.0,Standard,Monthly,463.16,6.0,1.0
73196.0,63.0,Female,20.0,12.0,5.0,19.0,Standard,Annual,192.0,6.0,1.0
23642.0,29.0,Male,52.0,29.0,7.0,23.0,Standard,Annual,216.0,6.0,1.0
101016.0,53.0,Male,30.0,1.0,3.0,11.0,Basic,Quarterly,208.0,29.0,1.0
129613.0,35.0,Male,50.0,18.0,8.0,28.0,Basic,Quarterly,359.0,18.0,1.0
290849.0,40.0,Female,16.0,27.0,1.0,5.0,Standard,Annual,712.56,8.0,0.0
156473.0,55.0,Male,16.0,28.0,8.0,15.0,Premium,Monthly,960.0,30.0,1.0
35834.0,25.0,Female,28.0,2.0,5.0,11.0,Basic,Annual,511.0,17.0,1.0
204354.0,51.0,Male,38.0,20.0,9.0,22.0,Basic,Quarterly,370.15,1.0,1.0
417613.0,30.0,Male,39.0,25.0,2.0,14.0,Premium,Quarterly,901.24,8.0,0.0
218842.0,19.0,Male,48.0,23.0,1.0,15.0,Standard,Quarterly,212.23,26.0,1.0
292941.0,35.0,Male,56.0,4.0,2.0,13.0,Premium,Quarterly,902.85,23.0,0.0
428942.0,31.0,Male,33.0,5.0,1.0,10.0,Standard,Quarterly,941.56,21.0,0.0
267159.0,50.0,Male,39.0,22.0,1.0,2.0,Standard,Annual,822.23,25.0,0.0
378396.0,35.0,Male,46.0,11.0,2.0,1.0,Standard,Quarterly,782.31,30.0,0.0
177310.0,47.0,Male,52.0,23.0,0.0,17.0,Basic,Quarterly,335.0,22.0,1.0
321350.0,31.0,Male,39.0,26.0,0.0,6.0,Premium,Quarterly,611.84,14.0,0.0
278819.0,24.0,Male,49.0,29.0,2.0,19.0,Premium,Annual,570.4,11.0,0.0
311314.0,26.0,Male,24.0,30.0,0.0,20.0,Premium,Quarterly,654.26,19.0,0.0
424815.0,25.0,Female,49.0,16.0,2.0,15.0,Standard,Annual,984.97,15.0,0.0
29938.0,20.0,Male,23.0,3.0,1.0,8.0,Standard,Quarterly,405.0,5.0,1.0
61740.0,52.0,Male,11.0,24.0,4.0,16.0,Basic,Quarterly,411.0,2.0,1.0
342806.0,25.0,Male,43.0,27.0,2.0,0.0,Premium,Quarterly,993.01,28.0,0.0
305655.0,37.0,Male,33.0,25.0,0.0,3.0,Basic,Quarterly,920.93,27.0,0.0
113777.0,36.0,Female,30.0,13.0,8.0,30.0,Basic,Monthly,128.0,27.0,1.0
249640.0,64.0,Male,23.0,20.0,5.0,2.0,Premium,Annual,907.71,5.0,1.0
104684.0,58.0,Female,49.0,24.0,0.0,0.0,Basic,Monthly,722.0,14.0,1.0
214204.0,58.0,Female,35.0,16.0,7.0,22.0,Premium,Quarterly,466.14,24.0,1.0
422783.0,40.0,Female,39.0,12.0,1.0,6.0,Premium,Annual,958.2,2.0,0.0
275718.0,47.0,Female,42.0,30.0,1.0,3.0,Basic,Quarterly,686.54,8.0,0.0
415405.0,30.0,Male,35.0,13.0,1.0,11.0,Standard,Annual,633.56,23.0,0.0
10317.0,34.0,Female,22.0,22.0,3.0,2.0,Standard,Monthly,480.0,22.0,1.0
182303.0,46.0,Male,33.0,16.0,4.0,22.0,Premium,Monthly,695.0,3.0,1.0
279022.0,32.0,Female,49.0,13.0,1.0,8.0,Premium,Quarterly,846.33,7.0,0.0
148190.0,46.0,Female,49.0,9.0,6.0,27.0,Premium,Annual,758.0,14.0,1.0
339188.0,48.0,Male,28.0,27.0,1.0,12.0,Premium,Quarterly,624.4,11.0,0.0
214423.0,47.0,Female,10.0,29.0,7.0,23.0,Basic,Monthly,712.54,12.0,1.0
257084.0,31.0,Female,19.0,16.0,0.0,16.0,Premium,Annual,272.52,4.0,1.0
327517.0,36.0,Female,28.0,5.0,3.0,18.0,Standard,Annual,920.73,2.0,0.0
85633.0,34.0,Female,37.0,10.0,7.0,9.0,Premium,Annual,879.0,8.0,1.0
398893.0,45.0,Male,33.0,16.0,4.0,19.0,Standard,Quarterly,837.44,30.0,0.0
41634.0,32.0,Male,9.0,1.0,10.0,26.0,Standard,Quarterly,332.0,19.0,1.0
339477.0,25.0,Male,52.0,7.0,2.0,3.0,Standard,Annual,817.93,20.0,0.0
184355.0,41.0,Male,44.0,9.0,9.0,7.0,Standard,Monthly,594.0,10.0,1.0
31377.0,38.0,Male,23.0,29.0,5.0,20.0,Standard,Quarterly,830.0,17.0,1.0
240271.0,59.0,Female,12.0,2.0,4.0,25.0,Premium,Monthly,385.29,21.0,1.0
71207.0,43.0,Male,50.0,17.0,2.0,22.0,Basic,Annual,553.0,8.0,1.0
234301.0,37.0,Female,1.0,20.0,0.0,21.0,Premium,Annual,960.38,29.0,1.0
303633.0,37.0,Male,44.0,30.0,1.0,6.0,Premium,Annual,795.94,8.0,0.0
3343.0,53.0,Female,28.0,17.0,7.0,4.0,Premium,Annual,323.0,24.0,1.0
100596.0,21.0,Female,32.0,15.0,3.0,15.0,Premium,Quarterly,931.0,10.0,1.0
438886.0,49.0,Male,39.0,13.0,0.0,16.0,Premium,Annual,698.5,10.0,0.0
174786.0,29.0,Female,55.0,7.0,7.0,22.0,Premium,Quarterly,550.0,1.0,1.0
261346.0,45.0,Male,38.0,13.0,4.0,8.0,Basic,Quarterly,537.92,20.0,0.0
115693.0,54.0,Male,24.0,20.0,5.0,7.0,Standard,Quarterly,354.0,17.0,1.0
306492.0,42.0,Female,50.0,20.0,0.0,11.0,Premium,Quarterly,965.08,7.0,0.0
290037.0,23.0,Male,28.0,12.0,2.0,19.0,Standard,Annual,521.82,10.0,0.0
64723.0,56.0,Male,40.0,12.0,8.0,2.0,Standard,Quarterly,806.0,21.0,1.0
177725.0,44.0,Female,54.0,1.0,8.0,15.0,Premium,Annual,859.0,14.0,1.0
447538.0,26.0,Female,4.0,6.0,1.0,2.0,Standard,Annual,791.73,3.0,0.0
425042.0,43.0,Male,23.0,24.0,0.0,16.0,Standard,Quarterly,780.22,13.0,0.0
252913.0,24.0,Female,3.0,8.0,0.0,27.0,Basic,Quarterly,442.48,19.0,1.0
299241.0,46.0,Male,9.0,12.0,4.0,4.0,Standard,Annual,571.64,15.0,0.0
356975.0,34.0,Male,46.0,21.0,1.0,6.0,Standard,Annual,715.27,29.0,0.0
322371.0,21.0,Female,27.0,18.0,1.0,14.0,Premium,Annual,660.91,1.0,0.0
38919.0,48.0,Male,21.0,3.0,1.0,9.0,Premium,Monthly,416.0,30.0,1.0
265030.0,35.0,Male,53.0,4.0,2.0,16.0,Standard,Quarterly,974.15,9.0,0.0
36987.0,56.0,Male,39.0,3.0,2.0,22.0,Standard,Monthly,709.0,15.0,1.0
178821.0,33.0,Male,50.0,26.0,4.0,19.0,Standard,Annual,226.0,6.0,1.0
219845.0,27.0,Male,11.0,21.0,5.0,8.0,Standard,Annual,729.46,15.0,1.0
282009.0,44.0,Female,15.0,28.0,0.0,16.0,Premium,Quarterly,678.04,8.0,0.0
424674.0,24.0,Male,11.0,10.0,2.0,12.0,Standard,Annual,615.55,15.0,0.0
187496.0,30.0,Male,35.0,17.0,1.0,18.0,Standard,Quarterly,576.0,4.0,0.0
411587.0,48.0,Male,53.0,29.0,2.0,10.0,Basic,Quarterly,977.14,7.0,0.0
313674.0,42.0,Male,59.0,9.0,3.0,5.0,Basic,Quarterly,679.6,30.0,0.0
31948.0,63.0,Female,33.0,21.0,0.0,29.0,Premium,Annual,101.0,9.0,1.0
246715.0,33.0,Male,17.0,18.0,4.0,28.0,Premium,Annual,524.16,25.0,1.0
128041.0,53.0,Male,5.0,18.0,4.0,28.0,Premium,Annual,505.0,22.0,1.0
233021.0,40.0,Female,29.0,28.0,6.0,2.0,Standard,Quarterly,194.38,11.0,1.0
195347.0,32.0,Female,53.0,17.0,5.0,15.0,Standard,Quarterly,742.0,28.0,1.0
310448.0,36.0,Male,1.0,20.0,1.0,5.0,Premium,Annual,832.74,13.0,0.0
447460.0,31.0,Male,4.0,1.0,1.0,4.0,Standard,Annual,842.41,29.0,0.0
306951.0,46.0,Male,5.0,24.0,3.0,12.0,Standard,Annual,555.42,3.0,0.0
238561.0,53.0,Male,12.0,9.0,1.0,2.0,Premium,Annual,958.81,10.0,1.0
97061.0,51.0,Male,12.0,6.0,10.0,22.0,Basic,Monthly,551.0,9.0,1.0
137395.0,20.0,Female,27.0,22.0,10.0,6.0,Basic,Annual,752.0,1.0,1.0
120303.0,59.0,Female,44.0,3.0,8.0,0.0,Standard,Monthly,784.0,16.0,1.0
401787.0,50.0,Male,40.0,12.0,1.0,20.0,Basic,Quarterly,676.54,8.0,0.0
37258.0,32.0,Female,23.0,13.0,5.0,15.0,Standard,Annual,545.0,24.0,1.0
240261.0,60.0,Female,56.0,30.0,6.0,4.0,Standard,Quarterly,161.99,10.0,1.0
254903.0,21.0,Female,21.0,21.0,0.0,4.0,Standard,Monthly,527.03,16.0,1.0
101908.0,56.0,Female,31.0,21.0,8.0,14.0,Standard,Quarterly,207.0,2.0,1.0
439640.0,29.0,Female,15.0,13.0,1.0,10.0,Standard,Annual,896.57,12.0,0.0
266900.0,45.0,Female,4.0,5.0,4.0,11.0,Premium,Annual,901.05,10.0,0.0
339369.0,22.0,Male,27.0,2.0,2.0,14.0,Basic,Quarterly,945.54,13.0,0.0
27938.0,40.0,Male,56.0,12.0,8.0,29.0,Basic,Monthly,854.0,9.0,1.0
148091.0,33.0,Female,39.0,30.0,4.0,29.0,Basic,Annual,713.0,2.0,1.0
414236.0,30.0,Male,33.0,14.0,0.0,8.0,Premium,Quarterly,737.87,24.0,0.0
195013.0,49.0,Female,27.0,27.0,2.0,1.0,Standard,Annual,247.0,14.0,1.0
12686.0,29.0,Female,20.0,12.0,6.0,26.0,Basic,Annual,149.0,8.0,1.0
410525.0,40.0,Male,18.0,24.0,0.0,13.0,Premium,Annual,901.76,3.0,0.0
330941.0,38.0,Male,4.0,23.0,0.0,2.0,Premium,Quarterly,710.37,22.0,0.0
51561.0,28.0,Male,31.0,17.0,3.0,8.0,Basic,Quarterly,933.0,15.0,1.0
119989.0,20.0,Male,44.0,30.0,7.0,24.0,Basic,Monthly,562.0,17.0,1.0
62148.0,50.0,Male,5.0,14.0,2.0,16.0,Premium,Monthly,460.0,13.0,1.0
230126.0,18.0,Male,39.0,18.0,3.0,26.0,Basic,Quarterly,141.12,15.0,1.0
322054.0,34.0,Male,47.0,14.0,3.0,1.0,Premium,Annual,648.09,24.0,0.0
62000.0,31.0,Female,17.0,9.0,0.0,19.0,Basic,Monthly,605.0,5.0,1.0
308478.0,38.0,Female,54.0,19.0,1.0,7.0,Standard,Annual,534.63,14.0,0.0
130215.0,18.0,Female,60.0,14.0,7.0,2.0,Premium,Annual,736.0,8.0,1.0
33807.0,36.0,Female,31.0,1.0,7.0,23.0,Basic,Quarterly,447.0,6.0,1.0
89135.0,25.0,Female,16.0,14.0,5.0,14.0,Standard,Quarterly,567.0,9.0,1.0
429375.0,27.0,Female,21.0,30.0,0.0,18.0,Basic,Quarterly,571.77,6.0,0.0
407298.0,37.0,Male,30.0,3.0,0.0,0.0,Standard,Annual,936.82,15.0,0.0
419601.0,20.0,Male,43.0,28.0,1.0,20.0,Standard,Quarterly,926.91,4.0,0.0
261494.0,37.0,Female,14.0,20.0,3.0,20.0,Premium,Quarterly,620.59,1.0,0.0
412805.0,37.0,Male,22.0,29.0,2.0,9.0,Standard,Annual,927.66,11.0,0.0
237283.0,19.0,Female,19.0,25.0,4.0,14.0,Premium,Monthly,888.55,19.0,1.0
357591.0,40.0,Female,27.0,6.0,2.0,5.0,Basic,Annual,794.22,11.0,0.0
270862.0,26.0,Female,14.0,27.0,2.0,16.0,Standard,Annual,749.87,4.0,0.0
103648.0,26.0,Female,26.0,28.0,0.0,29.0,Premium,Monthly,290.0,3.0,1.0
141319.0,64.0,Male,41.0,11.0,0.0,9.0,Premium,Annual,903.0,2.0,1.0
375591.0,48.0,Female,56.0,4.0,0.0,16.0,Standard,Annual,991.13,10.0,0.0
92170.0,50.0,Male,18.0,20.0,1.0,23.0,Basic,Quarterly,666.0,12.0,1.0
201387.0,63.0,Female,10.0,26.0,7.0,18.0,Standard,Quarterly,454.0,15.0,1.0
68560.0,25.0,Male,38.0,27.0,5.0,13.0,Basic,Quarterly,365.0,17.0,1.0
127908.0,60.0,Female,20.0,14.0,2.0,10.0,Basic,Monthly,450.0,29.0,1.0
91467.0,29.0,Female,34.0,26.0,10.0,26.0,Basic,Quarterly,138.0,5.0,1.0
334631.0,35.0,Male,27.0,22.0,0.0,12.0,Premium,Quarterly,764.93,13.0,0.0
358619.0,38.0,Male,40.0,26.0,3.0,6.0,Premium,Quarterly,655.63,21.0,0.0
289541.0,28.0,Male,33.0,6.0,2.0,7.0,Standard,Annual,887.47,24.0,0.0
349091.0,46.0,Female,17.0,17.0,0.0,16.0,Standard,Quarterly,557.53,3.0,0.0
216672.0,18.0,Male,21.0,9.0,10.0,10.0,Premium,Quarterly,684.47,18.0,1.0
282041.0,42.0,Male,6.0,25.0,1.0,3.0,Premium,Quarterly,661.03,10.0,0.0
305265.0,23.0,Male,53.0,30.0,2.0,15.0,Standard,Quarterly,913.9,3.0,0.0
337549.0,38.0,Male,1.0,10.0,1.0,5.0,Premium,Annual,703.54,12.0,0.0
7483.0,32.0,Female,38.0,13.0,10.0,19.0,Standard,Quarterly,486.0,3.0,1.0
249718.0,62.0,Male,49.0,12.0,5.0,8.0,Basic,Monthly,132.11,17.0,1.0
411069.0,20.0,Male,20.0,18.0,2.0,1.0,Basic,Annual,905.35,13.0,0.0
266548.0,38.0,Female,10.0,23.0,1.0,15.0,Basic,Annual,985.12,6.0,0.0
244239.0,57.0,Male,27.0,20.0,4.0,3.0,Basic,Annual,965.17,22.0,1.0
15156.0,20.0,Male,39.0,1.0,8.0,9.0,Premium,Annual,675.0,17.0,1.0
22544.0,34.0,Female,18.0,10.0,3.0,29.0,Standard,Monthly,750.0,4.0,1.0
362740.0,31.0,Female,38.0,5.0,0.0,20.0,Premium,Annual,835.49,10.0,0.0
194341.0,42.0,Female,33.0,20.0,7.0,9.0,Standard,Quarterly,945.0,11.0,1.0
308151.0,40.0,Female,38.0,24.0,0.0,18.0,Basic,Annual,857.47,8.0,0.0
71030.0,54.0,Male,5.0,28.0,4.0,18.0,Standard,Quarterly,641.0,3.0,1.0
254405.0,22.0,Male,21.0,23.0,5.0,30.0,Standard,Monthly,258.35,13.0,1.0
388385.0,24.0,Female,59.0,26.0,0.0,16.0,Standard,Quarterly,513.71,2.0,0.0
301495.0,31.0,Female,22.0,29.0,3.0,12.0,Premium,Annual,896.29,11.0,0.0
260729.0,50.0,Female,33.0,14.0,9.0,22.0,Basic,Quarterly,626.13,24.0,1.0
110874.0,46.0,Male,35.0,13.0,8.0,10.0,Standard,Annual,560.0,6.0,1.0
362565.0,34.0,Male,22.0,20.0,1.0,14.0,Standard,Annual,803.36,29.0,0.0
406423.0,45.0,Female,50.0,19.0,4.0,15.0,Premium,Annual,626.61,13.0,0.0
77862.0,20.0,Male,16.0,21.0,9.0,21.0,Premium,Quarterly,157.0,27.0,1.0
52943.0,43.0,Male,51.0,28.0,9.0,3.0,Basic,Monthly,519.0,20.0,1.0
376909.0,34.0,Male,34.0,2.0,3.0,5.0,Premium,Annual,874.88,12.0,0.0
309294.0,42.0,Female,53.0,28.0,0.0,2.0,Premium,Quarterly,809.6,8.0,0.0
437684.0,27.0,Female,18.0,11.0,0.0,18.0,Standard,Annual,938.23,10.0,0.0
445949.0,33.0,Female,12.0,24.0,2.0,20.0,Standard,Quarterly,999.97,1.0,0.0
445545.0,50.0,Male,25.0,7.0,3.0,17.0,Premium,Annual,992.11,30.0,0.0
285077.0,44.0,Male,49.0,8.0,3.0,8.0,Standard,Quarterly,561.86,9.0,0.0
445730.0,34.0,Male,54.0,1.0,1.0,2.0,Basic,Quarterly,844.7,17.0,0.0
15928.0,37.0,Male,14.0,11.0,3.0,10.0,Basic,Quarterly,369.0,26.0,1.0
407173.0,42.0,Male,47.0,21.0,3.0,1.0,Premium,Quarterly,904.04,7.0,0.0
294071.0,37.0,Male,36.0,26.0,3.0,19.0,Premium,Quarterly,640.06,16.0,0.0
266915.0,38.0,Female,20.0,29.0,2.0,7.0,Premium,Annual,915.4,5.0,0.0
252439.0,30.0,Female,59.0,26.0,0.0,21.0,Standard,Monthly,963.74,20.0,1.0
167811.0,43.0,Female,48.0,30.0,2.0,14.0,Basic,Quarterly,754.0,29.0,1.0
290983.0,39.0,Male,31.0,4.0,1.0,7.0,Basic,Annual,838.39,8.0,0.0
152389.0,56.0,Male,47.0,23.0,8.0,17.0,Basic,Quarterly,252.0,20.0,1.0
130857.0,54.0,Female,50.0,20.0,7.0,3.0,Standard,Monthly,909.0,30.0,1.0
317817.0,43.0,Male,14.0,16.0,4.0,6.0,Premium,Quarterly,965.99,14.0,0.0
306750.0,30.0,Male,45.0,5.0,0.0,9.0,Basic,Quarterly,825.77,3.0,0.0
342840.0,33.0,Female,47.0,15.0,0.0,18.0,Standard,Annual,954.22,7.0,0.0
86722.0,55.0,Female,11.0,2.0,10.0,8.0,Standard,Monthly,501.0,27.0,1.0
312857.0,37.0,Female,16.0,21.0,0.0,17.0,Standard,Quarterly,767.66,13.0,0.0
318730.0,42.0,Male,39.0,16.0,2.0,10.0,Standard,Quarterly,735.38,20.0,0.0
24135.0,44.0,Male,52.0,28.0,9.0,21.0,Standard,Annual,642.0,27.0,1.0
413167.0,42.0,Male,17.0,16.0,3.0,6.0,Basic,Annual,683.77,16.0,0.0
339436.0,25.0,Male,1.0,21.0,2.0,6.0,Premium,Annual,707.51,8.0,0.0
411355.0,26.0,Male,31.0,18.0,1.0,3.0,Premium,Annual,830.38,22.0,0.0
330921.0,25.0,Female,25.0,18.0,2.0,0.0,Premium,Annual,520.7,9.0,0.0
444322.0,44.0,Male,52.0,23.0,4.0,10.0,Basic,Quarterly,700.79,10.0,0.0
98036.0,61.0,Female,36.0,9.0,9.0,4.0,Basic,Annual,273.0,24.0,1.0
237341.0,46.0,Male,49.0,17.0,9.0,25.0,Basic,Monthly,191.15,12.0,1.0
197563.0,41.0,Female,47.0,26.0,2.0,6.0,Premium,Quarterly,402.0,6.0,1.0
238869.0,51.0,Female,18.0,1.0,7.0,27.0,Standard,Annual,806.98,4.0,1.0
166637.0,28.0,Female,8.0,7.0,2.0,28.0,Standard,Quarterly,138.0,25.0,1.0
88168.0,51.0,Male,54.0,17.0,7.0,21.0,Standard,Quarterly,190.0,18.0,1.0
443457.0,29.0,Female,28.0,17.0,0.0,9.0,Standard,Annual,848.98,6.0,0.0
387634.0,22.0,Female,54.0,28.0,0.0,4.0,Premium,Quarterly,584.64,1.0,0.0
420769.0,45.0,Male,32.0,11.0,2.0,6.0,Basic,Quarterly,533.31,21.0,0.0
84574.0,57.0,Female,48.0,2.0,1.0,7.0,Basic,Annual,490.0,15.0,1.0
67232.0,44.0,Female,14.0,22.0,8.0,2.0,Basic,Quarterly,495.0,29.0,1.0
375312.0,21.0,Female,31.0,15.0,2.0,10.0,Standard,Quarterly,580.35,1.0,0.0
333992.0,26.0,Male,9.0,12.0,1.0,12.0,Basic,Annual,829.3,3.0,0.0
429816.0,50.0,Male,33.0,27.0,1.0,4.0,Basic,Quarterly,801.79,25.0,0.0
243604.0,41.0,Female,17.0,23.0,0.0,25.0,Standard,Annual,400.0,12.0,1.0
338972.0,31.0,Male,50.0,5.0,0.0,5.0,Standard,Quarterly,634.96,23.0,0.0
146684.0,56.0,Female,43.0,25.0,0.0,4.0,Standard,Quarterly,887.0,3.0,1.0
129481.0,33.0,Female,18.0,25.0,3.0,11.0,Premium,Monthly,664.0,26.0,1.0
239158.0,22.0,Female,48.0,19.0,9.0,25.0,Standard,Annual,330.84,6.0,1.0
16163.0,28.0,Female,31.0,1.0,9.0,18.0,Premium,Monthly,604.0,24.0,1.0
429605.0,43.0,Female,27.0,23.0,3.0,0.0,Premium,Quarterly,577.51,1.0,0.0
267814.0,18.0,Female,1.0,11.0,0.0,15.0,Standard,Quarterly,591.31,5.0,0.0
431922.0,34.0,Male,57.0,7.0,2.0,2.0,Standard,Annual,751.13,7.0,0.0
187969.0,38.0,Male,2.0,5.0,8.0,1.0,Basic,Monthly,673.0,22.0,1.0
78058.0,19.0,Female,11.0,23.0,9.0,0.0,Premium,Quarterly,216.0,28.0,1.0
354465.0,31.0,Male,38.0,27.0,1.0,3.0,Standard,Annual,565.17,29.0,0.0
136016.0,26.0,Female,8.0,21.0,1.0,13.0,Standard,Quarterly,320.0,21.0,1.0
68000.0,45.0,Female,22.0,11.0,3.0,26.0,Premium,Monthly,969.0,1.0,1.0
420752.0,35.0,Female,58.0,16.0,0.0,4.0,Standard,Quarterly,843.09,13.0,0.0
371190.0,27.0,Female,13.0,24.0,0.0,7.0,Standard,Annual,861.47,13.0,0.0
90857.0,38.0,Male,41.0,12.0,7.0,26.0,Basic,Annual,888.0,27.0,1.0
301830.0,38.0,Female,59.0,24.0,1.0,6.0,Premium,Quarterly,742.06,6.0,0.0
155131.0,64.0,Male,22.0,22.0,8.0,26.0,Basic,Monthly,360.0,28.0,1.0
969.0,33.0,Female,50.0,9.0,1.0,20.0,Basic,Monthly,346.0,10.0,1.0
210951.0,31.0,Male,27.0,6.0,5.0,21.0,Premium,Annual,276.92,9.0,1.0
174478.0,30.0,Male,40.0,2.0,6.0,28.0,Basic,Annual,562.0,21.0,1.0
23712.0,60.0,Female,26.0,20.0,5.0,6.0,Standard,Quarterly,834.0,27.0,1.0
153017.0,54.0,Female,34.0,8.0,1.0,4.0,Basic,Monthly,298.0,16.0,1.0
52949.0,20.0,Female,6.0,9.0,4.0,16.0,Premium,Annual,911.0,13.0,1.0
303791.0,28.0,Male,31.0,6.0,1.0,4.0,Standard,Quarterly,768.01,23.0,0.0
259230.0,62.0,Female,47.0,15.0,8.0,2.0,Premium,Quarterly,851.17,17.0,1.0
233393.0,51.0,Male,34.0,7.0,10.0,24.0,Premium,Annual,987.25,23.0,1.0
378120.0,26.0,Male,8.0,22.0,1.0,9.0,Standard,Annual,726.07,14.0,0.0
179461.0,51.0,Male,8.0,20.0,10.0,20.0,Basic,Monthly,599.0,17.0,1.0
96554.0,31.0,Male,48.0,4.0,9.0,9.0,Premium,Annual,846.0,3.0,1.0
249785.0,53.0,Female,20.0,4.0,9.0,20.0,Basic,Annual,292.61,16.0,1.0
69417.0,29.0,Male,47.0,14.0,1.0,12.0,Basic,Monthly,358.0,27.0,1.0
252999.0,51.0,Male,26.0,11.0,7.0,9.0,Standard,Annual,652.74,15.0,1.0
228700.0,23.0,Female,38.0,1.0,2.0,14.0,Premium,Annual,575.47,19.0,1.0
272639.0,38.0,Female,51.0,25.0,0.0,16.0,Premium,Annual,970.62,5.0,0.0
352874.0,50.0,Male,35.0,4.0,5.0,13.0,Basic,Annual,609.61,24.0,0.0
427145.0,20.0,Female,33.0,23.0,1.0,1.0,Premium,Annual,611.3,9.0,0.0
427395.0,41.0,Male,55.0,24.0,3.0,18.0,Premium,Annual,733.67,21.0,0.0
43251.0,52.0,Female,22.0,2.0,3.0,4.0,Basic,Monthly,263.0,30.0,1.0
199557.0,27.0,Male,17.0,21.0,1.0,10.0,Basic,Quarterly,232.0,9.0,1.0
297122.0,49.0,Female,28.0,2.0,1.0,12.0,Basic,Annual,870.3,12.0,0.0
270420.0,23.0,Female,50.0,20.0,1.0,4.0,Premium,Quarterly,724.68,9.0,0.0
207046.0,34.0,Female,8.0,6.0,0.0,25.0,Premium,Annual,322.6,14.0,1.0
148173.0,27.0,Female,23.0,22.0,9.0,12.0,Basic,Annual,487.0,22.0,1.0
244958.0,19.0,Female,40.0,22.0,4.0,26.0,Basic,Annual,588.62,2.0,1.0
436085.0,20.0,Male,33.0,29.0,0.0,12.0,Standard,Quarterly,939.48,19.0,0.0
355289.0,21.0,Male,38.0,30.0,0.0,5.0,Premium,Quarterly,581.69,18.0,0.0
181815.0,32.0,Male,35.0,27.0,6.0,17.0,Premium,Quarterly,234.0,28.0,1.0
322396.0,31.0,Male,53.0,30.0,0.0,12.0,Standard,Annual,503.88,27.0,0.0
286246.0,48.0,Male,15.0,28.0,4.0,7.0,Basic,Quarterly,615.53,3.0,0.0
226449.0,46.0,Male,7.0,3.0,5.0,12.0,Premium,Monthly,115.12,5.0,1.0
306321.0,35.0,Male,17.0,25.0,2.0,6.0,Premium,Annual,656.02,7.0,0.0
332224.0,46.0,Male,22.0,21.0,2.0,11.0,Standard,Quarterly,988.05,27.0,0.0
402914.0,22.0,Male,31.0,20.0,2.0,7.0,Standard,Quarterly,724.57,28.0,0.0
269695.0,42.0,Male,46.0,18.0,4.0,10.0,Standard,Annual,764.04,23.0,0.0
408776.0,22.0,Female,42.0,21.0,0.0,11.0,Premium,Quarterly,872.55,11.0,0.0
51266.0,20.0,Male,16.0,3.0,3.0,15.0,Premium,Quarterly,814.0,1.0,1.0
443604.0,43.0,Female,21.0,29.0,1.0,5.0,Standard,Annual,792.52,13.0,0.0
112998.0,59.0,Female,56.0,14.0,5.0,6.0,Premium,Quarterly,668.0,13.0,1.0
171963.0,24.0,Male,23.0,11.0,5.0,16.0,Standard,Monthly,995.0,1.0,1.0
398965.0,42.0,Male,28.0,19.0,4.0,7.0,Basic,Annual,794.79,14.0,0.0
